cd_cnpj,nu_ordem,fl_matriz,dt_abertura,nm_razao_social,cd_natureza_juridica,de_natureza_juridica
14327766000190,1,1,9/14/2011,WORLD TRAVEL AGENCIA DE VIAGENS E SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14327766000190,0,1,9/14/2011,WORLD TRAVEL AGENCIA DE VIAGENS E SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
44966273000160,0,1,11/14/1980,POWER SISTEMAS DE INFORMATICA COMERCIO E SERVICOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
05732088000150,0,1,5/30/2003,DJAN S TECNOLOGIA EM INFORMACAO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
15713492000130,0,1,6/15/2012,NIELSON FIRMINO MAIA MEI,2135,EMPRESARIO INDIVIDUAL
15713492000130,1,1,6/15/2012,NIELSON FIRMINO MAIA MEI,2135,EMPRESARIO INDIVIDUAL
12713820000100,4,1,10/20/2010,FRAGA CONSTRUCOES E ENGENHARIA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
12713820000100,2,1,10/20/2010,FRAGA CONSTRUCOES E ENGENHARIA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
12713820000100,0,1,10/20/2010,FRAGA CONSTRUCOES E ENGENHARIA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
12713820000100,3,1,10/20/2010,FRAGA CONSTRUCOES E ENGENHARIA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
12713820000100,1,1,10/20/2010,FRAGA CONSTRUCOES E ENGENHARIA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
06271955000160,0,1,5/17/2004,JUNIOR ADRIANO DE OLIVEIRA ME,2135,EMPRESARIO INDIVIDUAL
12943990000180,2,1,12/1/2010,JACIRA OLIVEIRA SILVA MEI,2135,EMPRESARIO INDIVIDUAL
12943990000180,1,1,12/1/2010,JACIRA OLIVEIRA SILVA MEI,2135,EMPRESARIO INDIVIDUAL
12943990000180,0,1,12/1/2010,JACIRA OLIVEIRA SILVA MEI,2135,EMPRESARIO INDIVIDUAL
11953109000160,0,1,5/11/2010,JJ PETROLEO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
11953109000160,2,1,5/11/2010,JJ PETROLEO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
11953109000160,1,1,5/11/2010,JJ PETROLEO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
12715253000120,3,1,10/21/2010,FRANCISCO ALMEIDA BARBOSA MEI,2135,EMPRESARIO INDIVIDUAL
12715253000120,4,1,10/21/2010,FRANCISCO ALMEIDA BARBOSA MEI,2135,EMPRESARIO INDIVIDUAL
12715253000120,0,1,10/21/2010,FRANCISCO ALMEIDA BARBOSA MEI,2135,EMPRESARIO INDIVIDUAL
12715253000120,2,1,10/21/2010,FRANCISCO ALMEIDA BARBOSA MEI,2135,EMPRESARIO INDIVIDUAL
12715253000120,1,1,10/21/2010,FRANCISCO ALMEIDA BARBOSA MEI,2135,EMPRESARIO INDIVIDUAL
12417421000100,2,1,8/23/2010,AMANDA ANDRADE CARDIM MEI,2135,EMPRESARIO INDIVIDUAL
12417421000100,1,1,8/23/2010,AMANDA ANDRADE CARDIM MEI,2135,EMPRESARIO INDIVIDUAL
12417421000100,0,1,8/23/2010,AMANDA ANDRADE CARDIM MEI,2135,EMPRESARIO INDIVIDUAL
13911045000160,0,1,4/20/1972,PAULO AFONSO COMERCIO E REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
13707365000100,0,1,5/26/2011,ROBERTA CRISTINA LOSCHER MEI,2135,EMPRESARIO INDIVIDUAL
13707365000100,1,1,5/26/2011,ROBERTA CRISTINA LOSCHER MEI,2135,EMPRESARIO INDIVIDUAL
15262838000120,0,1,3/9/2012,DKSOFT DESENVOLVIMENTO DE SISTEMAS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14219574000160,1,1,8/31/2011,ROGERIO DE ALMEIDA COSTA MEI,2135,EMPRESARIO INDIVIDUAL
14219574000160,0,1,8/31/2011,ROGERIO DE ALMEIDA COSTA MEI,2135,EMPRESARIO INDIVIDUAL
14219574000160,2,1,8/31/2011,ROGERIO DE ALMEIDA COSTA MEI,2135,EMPRESARIO INDIVIDUAL
15739624000100,0,1,6/20/2012,ADELCIO GRUBANO MEI,2135,EMPRESARIO INDIVIDUAL
08260350000360,0,0,12/14/2006,HIDEKI ASADA,4120,PRODUTOR RURAL PESSOA FISICA
08260350000360,1,0,12/14/2006,HIDEKI ASADA,4120,PRODUTOR RURAL PESSOA FISICA
70241112000110,0,1,1/12/1994,GEIZA KARINE SA LOPES ME,2135,EMPRESARIO INDIVIDUAL
25412750000100,,1,8/30/1988,GRAFICA M V S J LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
05576472000100,0,1,3/5/2003,IVAN ALBINO DA SILVA BAR ME,2135,EMPRESARIO INDIVIDUAL
06072278000150,0,1,12/1/2003,ALLCOM CONSULTORIA EM INFORMATICA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
50644624000110,2,1,9/21/1978,INTERPAX TURISMO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
50644624000110,1,1,9/21/1978,INTERPAX TURISMO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
50644624000110,0,1,9/21/1978,INTERPAX TURISMO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
10933645000130,0,1,3/7/2006,CARMEN LUCIA DA SILVA PINEL ME,2135,EMPRESARIO INDIVIDUAL
07705229000170,0,1,10/4/2005,N L MARA COMERCIO DE RODAS E ACESSORIOS EIRELI ME,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
94260718000160,0,1,10/1/1991,TRANSPORTES GNOATTO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
25733585000180,0,1,4/4/1989,OSCAR TEIXEIRA LIMA,2135,EMPRESARIO INDIVIDUAL
01336693000150,0,1,4/24/1996,NIL LUCK REPRESENTACOES LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
26116343000100,0,1,10/23/1989,NUCLEO ESPIRITA A CAMINHO DA LUZ,3999,ASSOCIACAO PRIVADA
33949298000130,0,1,3/27/1990,DORIVAL S BARBOSA COMERCIO E REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
01372981000160,0,1,7/1/1996,RISCO REGULACOES E SERVICOS TECNICOS LTDA ME,2240,SOCIEDADE SIMPLES LIMITADA
55370001000110,0,1,1/23/1986,VITTAFISIO INDUSTRIA E COMERCIO DE EQUIPAMENTOS HOSPITALARES E FISIOTERAPICOS EIRELI,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
08165887000180,0,1,7/19/2006,ANDREA CLEONICE DA SILVA ME,2135,EMPRESARIO INDIVIDUAL
12226668000130,1,1,9/9/1975,ROBERTO DE ALMEIDA SILVA RESTAURANTE ME,2135,EMPRESARIO INDIVIDUAL
12226668000130,0,1,9/9/1975,ROBERTO DE ALMEIDA SILVA RESTAURANTE ME,2135,EMPRESARIO INDIVIDUAL
12226668000130,2,1,9/9/1975,ROBERTO DE ALMEIDA SILVA RESTAURANTE ME,2135,EMPRESARIO INDIVIDUAL
13056043000130,2,1,12/17/2010,BELLA IMAGEM CABELEIREIROS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
13056043000130,0,1,12/17/2010,BELLA IMAGEM CABELEIREIROS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
13056043000130,1,1,12/17/2010,BELLA IMAGEM CABELEIREIROS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
04388986000170,0,1,4/3/2001,TECHNOLOGY CHEMICAL PRODUTOS QUIMICOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
80869894000270,0,0,10/23/1991,SIND DOS MOTORISTAS CONDUT DE VEIC RODOV URBANOS E EM GERAL TRAB TRANSP ROD PBCO,3131,ENTIDADE SINDICAL
08216495000100,1,1,7/7/2006,E H COSTA FRIOS ME,2135,EMPRESARIO INDIVIDUAL
08216495000100,0,1,7/7/2006,E H COSTA FRIOS ME,2135,EMPRESARIO INDIVIDUAL
10339648000140,1,1,9/10/2008,PARAISO SG COMERCIO DE MOVEIS E DECORACOES EIRELI ME,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
10339648000140,2,1,9/10/2008,PARAISO SG COMERCIO DE MOVEIS E DECORACOES EIRELI ME,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
10339648000140,0,1,9/10/2008,PARAISO SG COMERCIO DE MOVEIS E DECORACOES EIRELI ME,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
13032808000100,1,1,12/20/2010,JULIA APARECIDA SANCHES RUFINO,4120,PRODUTOR RURAL PESSOA FISICA
13032808000100,0,1,12/20/2010,JULIA APARECIDA SANCHES RUFINO,4120,PRODUTOR RURAL PESSOA FISICA
13032808000100,4,1,12/20/2010,JULIA APARECIDA SANCHES RUFINO,4120,PRODUTOR RURAL PESSOA FISICA
13032808000100,2,1,12/20/2010,JULIA APARECIDA SANCHES RUFINO,4120,PRODUTOR RURAL PESSOA FISICA
13032808000100,3,1,12/20/2010,JULIA APARECIDA SANCHES RUFINO,4120,PRODUTOR RURAL PESSOA FISICA
91571323000190,0,1,8/21/1987,ESCRITORIO DE REMATES RURAIS MINUANO LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
06154602000180,0,1,3/11/2004,MARIA CONCEICAO DE MAURO CONFECCOES ME,2135,EMPRESARIO INDIVIDUAL
06154602000180,1,1,3/11/2004,MARIA CONCEICAO DE MAURO CONFECCOES ME,2135,EMPRESARIO INDIVIDUAL
16915471000160,0,1,9/19/2012,CROSARIOL MINE ESTACIONAMENTO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
11455083000120,0,1,1/12/2010,INFINITE POSSIBILITIES PARTICIPACOES LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
11455083000120,3,1,1/12/2010,INFINITE POSSIBILITIES PARTICIPACOES LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
11455083000120,2,1,1/12/2010,INFINITE POSSIBILITIES PARTICIPACOES LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
11455083000120,1,1,1/12/2010,INFINITE POSSIBILITIES PARTICIPACOES LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
05860262000140,0,1,8/26/2003,JOAO JOSE PEDRO DOS SANTOS ARMAZEM ME,2135,EMPRESARIO INDIVIDUAL
04283428000140,1,1,1/15/2001,STAFF EDITORA PRODUTORA E PROMOTORA DE EVENTOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
04283428000140,0,1,1/15/2001,STAFF EDITORA PRODUTORA E PROMOTORA DE EVENTOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
04283428000140,2,1,1/15/2001,STAFF EDITORA PRODUTORA E PROMOTORA DE EVENTOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
01656851000150,0,1,1/13/1997,D XEIRO COMERCIO DE PERFUMARIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
09815626000120,1,1,7/1/2008,VANETIA HOLANDER SASSEMBURG ME,2135,EMPRESARIO INDIVIDUAL
09815626000120,4,1,7/1/2008,VANETIA HOLANDER SASSEMBURG ME,2135,EMPRESARIO INDIVIDUAL
09815626000120,3,1,7/1/2008,VANETIA HOLANDER SASSEMBURG ME,2135,EMPRESARIO INDIVIDUAL
09815626000120,2,1,7/1/2008,VANETIA HOLANDER SASSEMBURG ME,2135,EMPRESARIO INDIVIDUAL
09815626000120,0,1,7/1/2008,VANETIA HOLANDER SASSEMBURG ME,2135,EMPRESARIO INDIVIDUAL
08055018000100,0,1,4/28/2006,PASCHOAL MUINOS ARENAS ME,2135,EMPRESARIO INDIVIDUAL
14549237000130,1,1,10/31/2011,FRANCELIANO FERREIRA GONTIJO MEI,2135,EMPRESARIO INDIVIDUAL
14549237000130,0,1,10/31/2011,FRANCELIANO FERREIRA GONTIJO MEI,2135,EMPRESARIO INDIVIDUAL
14568805000140,1,1,9/15/2011,MKWZ UTILIDADES EM GERAL LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14568805000140,0,1,9/15/2011,MKWZ UTILIDADES EM GERAL LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14568805000140,4,1,9/15/2011,MKWZ UTILIDADES EM GERAL LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14568805000140,3,1,9/15/2011,MKWZ UTILIDADES EM GERAL LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14568805000140,2,1,9/15/2011,MKWZ UTILIDADES EM GERAL LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
03973378000160,0,1,7/25/2000,LEONILDA VEDOVETO MOVEIS ME,2135,EMPRESARIO INDIVIDUAL
12492223000100,0,1,9/8/2010,DEISE SILVA DE SOUSA SALLES MEI,2135,EMPRESARIO INDIVIDUAL
05563155000150,0,1,2/25/2003,BASTOS & CARVALHO BAR E LANCHES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
07185510000120,1,1,1/19/2005,A DE C SILVA TRANSPORTE EPP,2135,EMPRESARIO INDIVIDUAL
07185510000120,0,1,1/19/2005,A DE C SILVA TRANSPORTE EPP,2135,EMPRESARIO INDIVIDUAL
12377946000150,0,1,8/13/2010,META CONTABIL CONTABILIDADE LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
08603680000140,0,1,7/24/1984,HOTEL CAICARA SA,2054,SOCIEDADE ANONIMA FECHADA
08625215000100,0,1,11/30/2006,PASSOS COMERCIO E SERVICOS DE REFRIGERACAO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
08625215000100,1,1,11/30/2006,PASSOS COMERCIO E SERVICOS DE REFRIGERACAO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
15294833000180,0,1,3/30/2012,JOSILENE QUITERIA DA PAZ SILVA MEI,2135,EMPRESARIO INDIVIDUAL
12694165000190,0,1,10/4/2010,CP 4 CIMENTO PORTLAND SA,2054,SOCIEDADE ANONIMA FECHADA
14604488000170,1,1,11/10/2011,ANA LUCIA OLIVEIRA MESQUITA MEI,2135,EMPRESARIO INDIVIDUAL
14604488000170,0,1,11/10/2011,ANA LUCIA OLIVEIRA MESQUITA MEI,2135,EMPRESARIO INDIVIDUAL
04111524000100,1,1,10/25/2000,POLISERV ENGENHARIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
04111524000100,0,1,10/25/2000,POLISERV ENGENHARIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
06555444000170,1,1,7/15/2004,SISTEMA INTEGRADO DE ENSINO EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
06555444000170,0,1,7/15/2004,SISTEMA INTEGRADO DE ENSINO EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
06555444000170,2,1,7/15/2004,SISTEMA INTEGRADO DE ENSINO EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
15306892000120,0,1,4/3/2012,ROBERLEI MOTA DE PADUA MEI,2135,EMPRESARIO INDIVIDUAL
15306892000120,1,1,4/3/2012,ROBERLEI MOTA DE PADUA MEI,2135,EMPRESARIO INDIVIDUAL
15310514000110,0,1,4/3/2012,ELOISE CARDOSO LOURENCO MEI,2135,EMPRESARIO INDIVIDUAL
09325901000470,0,0,2/12/2008,O L A AGROPECUARIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
15789261000100,0,1,6/27/2012,JULIANO MARQUES DE OLIVEIRA MEI,2135,EMPRESARIO INDIVIDUAL
30415186000100,,1,1/19/1987,ORDEM DE STO ANDRE PROVINCIA REGIONAL NORTE FLUMINENSE,3999,ASSOCIACAO PRIVADA
94230620000160,,1,8/28/1991,DINARTE DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
57485435000190,,1,8/13/1987,COIMBRA REPRESENTACOES LTDA SC,2062,SOCIEDADE EMPRESARIA LIMITADA
61095923001050,,0,3/29/1973,PROMON ENGENHARIA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
28834836000100,,1,5/23/1984,POUSADA DO SOL MOTEIS E TURISMO LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
01649662000150,,1,1/21/1997,MIGUEL DONIZETTI MEDALLA ME,2135,EMPRESARIO INDIVIDUAL
07391064000100,,1,5/9/2005,AGROSOL PIMENTAS DO BRASIL LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
06211150000120,,1,4/22/2004,B C TURISMO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
06828046000180,,1,7/28/2004,ELEICOES 2004 CARLOS ALBERTO FONTOURA LUIZ VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO
06937073000190,,1,8/23/2004,ELEICOES 2004 CF EIRUNEPE AM COMITE FINANC MUN P VEREADOR PSDB,3999,ASSOCIACAO PRIVADA
01898637000100,,1,4/1/1997,CEREAIS MARAO DO CEASA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
00919824000160,,1,11/22/1995,JOSEFA MARIA DA SILVA DOCES,2135,EMPRESARIO INDIVIDUAL
06937362000190,,1,8/10/2004,R CESAR DE OLIVEIRA ME,2135,EMPRESARIO INDIVIDUAL
11563582000130,,1,10/16/1980,CONCORDIA DE ESTIVAS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
05928846000100,,1,9/17/2003,ELIZEU DOS SANTOS REPRESENTACOES ME,2135,EMPRESARIO INDIVIDUAL
13958250000180,0,1,7/17/2011,ERCILIO ELENO DOS SANTOS MEI,2135,EMPRESARIO INDIVIDUAL
13958250000180,1,1,7/17/2011,ERCILIO ELENO DOS SANTOS MEI,2135,EMPRESARIO INDIVIDUAL
13937319000190,2,1,7/6/2011,BARBARA PRISCILLA DIAS PEIXOTO ME,2135,EMPRESARIO INDIVIDUAL
13937319000190,3,1,7/6/2011,BARBARA PRISCILLA DIAS PEIXOTO ME,2135,EMPRESARIO INDIVIDUAL
13937319000190,0,1,7/6/2011,BARBARA PRISCILLA DIAS PEIXOTO ME,2135,EMPRESARIO INDIVIDUAL
13937319000190,1,1,7/6/2011,BARBARA PRISCILLA DIAS PEIXOTO ME,2135,EMPRESARIO INDIVIDUAL
13679081000140,0,1,5/11/2011,DAYANE PEREIRA ROCHA DOS SANTOS ME,2135,EMPRESARIO INDIVIDUAL
13679081000140,1,1,5/11/2011,DAYANE PEREIRA ROCHA DOS SANTOS ME,2135,EMPRESARIO INDIVIDUAL
15921826000160,0,1,7/5/2012,ELEICAO 2012 ERANDY FERREIRA CASTRO VICE PREFEITO,4090,CANDIDATO A CARGO POLITICO ELETIVO
15918611000190,0,1,8/14/2011,DEMOCRATAS DEM,3271,ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO
26914127000100,1,1,1/29/1991,PADMA ASSESSORIA TECNICA E REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
26914127000100,2,1,1/29/1991,PADMA ASSESSORIA TECNICA E REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
26914127000100,0,1,1/29/1991,PADMA ASSESSORIA TECNICA E REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
26914127000100,4,1,1/29/1991,PADMA ASSESSORIA TECNICA E REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
26914127000100,3,1,1/29/1991,PADMA ASSESSORIA TECNICA E REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
15930382000120,0,1,7/5/2012,ELEICAO 2012 LUIZ ALVES FEITOZA VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO
14540474000130,1,1,10/28/2011,ALEXANDRE FORESTI ME,2135,EMPRESARIO INDIVIDUAL
14540474000130,0,1,10/28/2011,ALEXANDRE FORESTI ME,2135,EMPRESARIO INDIVIDUAL
17029726000150,0,1,10/18/2012,ALEXANDRE FARIAS CARDOSO MEI,2135,EMPRESARIO INDIVIDUAL
17029726000150,1,1,10/18/2012,ALEXANDRE FARIAS CARDOSO MEI,2135,EMPRESARIO INDIVIDUAL
03112539000120,,1,4/29/1987,CAMPOS & BORTOLINI LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
01796109000140,0,1,5/6/1997,M E XIMENES DA SILVA ME,2135,EMPRESARIO INDIVIDUAL
11993814000190,0,1,5/26/2010,JOAO PEDRO BOCHI DO AMARAL MEI,2135,EMPRESARIO INDIVIDUAL
13839828000180,2,1,6/14/2011,VISTA UNIFORMES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
13839828000180,1,1,6/14/2011,VISTA UNIFORMES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
13839828000180,0,1,6/14/2011,VISTA UNIFORMES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
13581096000170,0,1,5/2/2011,JAMILLE DOMICIANO DANTAS DE SOUSA MEI,2135,EMPRESARIO INDIVIDUAL
13581096000170,2,1,5/2/2011,JAMILLE DOMICIANO DANTAS DE SOUSA MEI,2135,EMPRESARIO INDIVIDUAL
13581096000170,1,1,5/2/2011,JAMILLE DOMICIANO DANTAS DE SOUSA MEI,2135,EMPRESARIO INDIVIDUAL
80332091000100,0,1,10/30/1987,LEONARDO NIZER ME,2135,EMPRESARIO INDIVIDUAL
08146041000100,0,1,7/13/2006,INFORSERVER CONSULTORIA E SERVICOS EM INFORMATICA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
13576056000130,1,1,3/24/2011,RESTAURANTE 11 HORAS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
13576056000130,0,1,3/24/2011,RESTAURANTE 11 HORAS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
11441039000160,0,1,1/6/2010,H SIQUEIRA,2135,EMPRESARIO INDIVIDUAL
11002963000140,0,1,7/30/2009,J & J LOCACAO DE EQUIPAMENTOS ELETRONICOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
15871821000170,2,1,6/27/2012,VIVA JAPAN COMERCIO DE VEICULOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
15871821000170,0,1,6/27/2012,VIVA JAPAN COMERCIO DE VEICULOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
15871821000170,1,1,6/27/2012,VIVA JAPAN COMERCIO DE VEICULOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
15871821000170,3,1,6/27/2012,VIVA JAPAN COMERCIO DE VEICULOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
15871821000170,4,1,6/27/2012,VIVA JAPAN COMERCIO DE VEICULOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
10833286000140,1,1,5/20/2009,COUSSEAU TERRAPLENAGEM LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
10833286000140,0,1,5/20/2009,COUSSEAU TERRAPLENAGEM LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
13792707000120,2,1,6/13/2011,J M DE ANDRADE DIAS ME,2135,EMPRESARIO INDIVIDUAL
13792707000120,3,1,6/13/2011,J M DE ANDRADE DIAS ME,2135,EMPRESARIO INDIVIDUAL
13792707000120,1,1,6/13/2011,J M DE ANDRADE DIAS ME,2135,EMPRESARIO INDIVIDUAL
13792707000120,0,1,6/13/2011,J M DE ANDRADE DIAS ME,2135,EMPRESARIO INDIVIDUAL
14064629000100,0,1,8/4/2011,MIGUEL FRANCISCO DE ASSIS MEI,2135,EMPRESARIO INDIVIDUAL
14064629000100,1,1,8/4/2011,MIGUEL FRANCISCO DE ASSIS MEI,2135,EMPRESARIO INDIVIDUAL
13819009000170,2,1,6/16/2011,JOELMA MONTEIRO BOTELHO MEI,2135,EMPRESARIO INDIVIDUAL
13819009000170,4,1,6/16/2011,JOELMA MONTEIRO BOTELHO MEI,2135,EMPRESARIO INDIVIDUAL
13819009000170,0,1,6/16/2011,JOELMA MONTEIRO BOTELHO MEI,2135,EMPRESARIO INDIVIDUAL
13819009000170,3,1,6/16/2011,JOELMA MONTEIRO BOTELHO MEI,2135,EMPRESARIO INDIVIDUAL
13819009000170,1,1,6/16/2011,JOELMA MONTEIRO BOTELHO MEI,2135,EMPRESARIO INDIVIDUAL
15955416000130,0,1,7/5/2012,ELEICAO 2012 ROMILDO OSCAR DA SILVA VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO
14190089000100,4,1,8/26/2011,MAGDALA MARIA NAPOLEAO MEI,2135,EMPRESARIO INDIVIDUAL
14190089000100,1,1,8/26/2011,MAGDALA MARIA NAPOLEAO MEI,2135,EMPRESARIO INDIVIDUAL
14190089000100,0,1,8/26/2011,MAGDALA MARIA NAPOLEAO MEI,2135,EMPRESARIO INDIVIDUAL
14190089000100,2,1,8/26/2011,MAGDALA MARIA NAPOLEAO MEI,2135,EMPRESARIO INDIVIDUAL
14190089000100,3,1,8/26/2011,MAGDALA MARIA NAPOLEAO MEI,2135,EMPRESARIO INDIVIDUAL
10421647000140,0,1,9/5/2008,GLUTAMASTER REPRESENTACAO COMERCIAL LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
13959766000140,0,1,7/5/2011,VAROTTI REPRESENTACOES COMERCIAIS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
09351734000190,1,1,1/25/2008,MF REPRESENTACOES COMERCIAIS LTDA ME,2240,SOCIEDADE SIMPLES LIMITADA
09351734000190,2,1,1/25/2008,MF REPRESENTACOES COMERCIAIS LTDA ME,2240,SOCIEDADE SIMPLES LIMITADA
09351734000190,0,1,1/25/2008,MF REPRESENTACOES COMERCIAIS LTDA ME,2240,SOCIEDADE SIMPLES LIMITADA
01555302000270,1,0,1/15/1998,PRATA SHIP SUPPLY COMERCIO E REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
01555302000270,0,0,1/15/1998,PRATA SHIP SUPPLY COMERCIO E REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14989905000140,0,1,2/3/2012,ARI JORGE DE LIMA MEI,2135,EMPRESARIO INDIVIDUAL
00314029000300,0,1,11/23/1994,MARIO DE ALMEIDA MARCAS E PATENTES SOCIEDADE SIMPLES EPP,2240,SOCIEDADE SIMPLES LIMITADA
00629363000190,1,1,5/30/1995,CONSELHO ESCOLAR CHICO MENDES,3999,ASSOCIACAO PRIVADA
00629363000190,0,1,5/30/1995,CONSELHO ESCOLAR CHICO MENDES,3999,ASSOCIACAO PRIVADA
03845905000150,0,1,5/25/2000,PARTIDO VERDE COMISSAO PROVISORIA MUNICIPAL DE BUENOPOLIS,3271,ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO
14035618000100,0,1,7/30/2011,UELTON MESSIAS DA SILVA MEI,2135,EMPRESARIO INDIVIDUAL
15542776000100,0,1,5/16/2012,DREAM KAR VEICULOS EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
15542776000100,2,1,5/16/2012,DREAM KAR VEICULOS EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
