cd_cnpj,de_saude_tributaria,de_nivel_atividade,de_situacao,de_classif_natureza_juridica
10572071102110,VERDE,ALTA,ATIVA,PUBLICO
15526547000100,AZUL,ALTA,ATIVA,PRIVADO
09390616000190,VERDE,ALTA,ATIVA,PRIVADO
16825787000160,AZUL,MEDIA,ATIVA,PRIVADO
08264342000120,LARANJA,MEDIA,ATIVA,PRIVADO
10752975000120,VERDE,ALTA,ATIVA,PRIVADO
07299924000180,AMARELO,MEDIA,ATIVA,PRIVADO
08109356000170,AZUL,MEDIA,ATIVA,PRIVADO
08654564000150,AMARELO,MEDIA,ATIVA,PRIVADO
11509198000150,AZUL,ALTA,ATIVA,PRIVADO
09076053000160,VERDE,MEDIA,ATIVA,PRIVADO
08937981000100,AZUL,MEDIA,ATIVA,PRIVADO
10351362000180,AMARELO,MEDIA,ATIVA,PRIVADO
15862233000170,AMARELO,MEDIA,ATIVA,PUBLICO
06341298000180,LARANJA,BAIXA,ATIVA,PRIVADO
15970837000130,,INATIVA,BAIXADA,PRIVADO
15996399000180,,INATIVA,BAIXADA,PRIVADO
01785196000130,LARANJA,MEDIA,ATIVA,PRIVADO
03808859000110,VERDE,ALTA,ATIVA,PRIVADO
02528063000140,VERDE,ALTA,ATIVA,PRIVADO
12355372000110,AZUL,INATIVA,BAIXADA,PRIVADO
00818576000160,LARANJA,MEDIA,ATIVA,PRIVADO
15529261000170,AMARELO,MEDIA,ATIVA,PRIVADO
15535199000120,VERDE,ALTA,ATIVA,PRIVADO
01527330002650,VERDE,ALTA,ATIVA,PRIVADO
29744778761120,VERMELHO,MEDIA,ATIVA,PRIVADO
14738689000160,AMARELO,MEDIA,ATIVA,PRIVADO
15167829000150,AZUL,MEDIA,ATIVA,PRIVADO
01489019000610,VERDE,INATIVA,BAIXADA,PRIVADO
65931909000290,VERDE,ALTA,ATIVA,PRIVADO
02904918000190,LARANJA,ALTA,ATIVA,PRIVADO
05162872000170,AZUL,MEDIA,ATIVA,PRIVADO
04975912000130,LARANJA,MEDIA,ATIVA,PRIVADO
93811644000140,AZUL,MEDIA,ATIVA,PRIVADO
06267134000150,AZUL,BAIXA,ATIVA,PRIVADO
08314976000140,AMARELO,MEDIA,ATIVA,PRIVADO
03803494000130,AMARELO,ALTA,ATIVA,PRIVADO
14444801000150,VERDE,MEDIA,ATIVA,PRIVADO
12315899000110,AMARELO,MEDIA,ATIVA,PRIVADO
11401899000170,VERDE,ALTA,ATIVA,PRIVADO
02472581000190,AZUL,MEDIA,ATIVA,PRIVADO
14483589000130,AMARELO,MEDIA,ATIVA,PRIVADO
14870016000160,AMARELO,INATIVA,BAIXADA,PRIVADO
16498854000180,AMARELO,MEDIA,ATIVA,PRIVADO
12040216000160,VERDE,ALTA,ATIVA,PRIVADO
71103196000350,AMARELO,ALTA,ATIVA,PRIVADO
02635565000170,AMARELO,MEDIA,ATIVA,PRIVADO
21574413000150,LARANJA,MEDIA,ATIVA,PRIVADO
86492675000110,VERMELHO,MEDIA,ATIVA,PRIVADO
14871920000190,AMARELO,BAIXA,ATIVA,PRIVADO
32733172000160,AZUL,ALTA,ATIVA,PRIVADO
92578756000130,VERDE,ALTA,ATIVA,PRIVADO
03441420000100,AMARELO,ALTA,ATIVA,PRIVADO
77949196000270,AMARELO,MEDIA,ATIVA,PRIVADO
15682367000100,AZUL,ALTA,ATIVA,PRIVADO
08993462000240,VERDE,ALTA,ATIVA,PRIVADO
02160968000100,LARANJA,INATIVA,BAIXADA,PRIVADO
12869929000130,AMARELO,MEDIA,ATIVA,PRIVADO
04834007000160,AZUL,ALTA,ATIVA,PRIVADO
10719401000150,AZUL,MEDIA,ATIVA,PRIVADO
13069792000100,VERDE,ALTA,ATIVA,PRIVADO
14173588000190,AZUL,ALTA,ATIVA,PRIVADO
16564030000160,AMARELO,MEDIA,ATIVA,PRIVADO
10426480000100,AZUL,MEDIA,ATIVA,PRIVADO
12813369000100,AZUL,ALTA,ATIVA,PRIVADO
09057140000170,,INATIVA,BAIXADA,PRIVADO
07557674000130,,INATIVA,BAIXADA,PRIVADO
00383770000160,,INATIVA,BAIXADA,PRIVADO
08748974000160,,INATIVA,BAIXADA,PRIVADO
02576888000130,,INATIVA,BAIXADA,PRIVADO
15617315000150,AMARELO,MEDIA,ATIVA,PRIVADO
97530904000160,VERDE,MEDIA,ATIVA,PRIVADO
02633076000180,,INATIVA,BAIXADA,PRIVADO
14384185000190,AMARELO,MEDIA,ATIVA,PRIVADO
14952354000140,VERDE,ALTA,ATIVA,PRIVADO
33379330000350,VERDE,ALTA,ATIVA,PRIVADO
02077222000480,VERMELHO,MEDIA,ATIVA,PRIVADO
02594613000120,VERDE,MEDIA,ATIVA,PRIVADO
05809295001480,VERMELHO,INATIVA,BAIXADA,PRIVADO
87479937000170,VERDE,ALTA,ATIVA,PRIVADO
03448209000100,AMARELO,MEDIA,ATIVA,PRIVADO
02451604000180,,INATIVA,BAIXADA,PRIVADO
06627368000160,LARANJA,MEDIA,ATIVA,PRIVADO
03765657000480,VERDE,ALTA,ATIVA,PRIVADO
12934152000140,AMARELO,MEDIA,ATIVA,PRIVADO
55024475000100,LARANJA,BAIXA,ATIVA,PRIVADO
83031799000100,VERDE,ALTA,ATIVA,PRIVADO
13303883000150,AMARELO,MEDIA,ATIVA,PRIVADO
06031126000100,VERDE,ALTA,ATIVA,PRIVADO
15326679000180,VERDE,ALTA,ATIVA,PRIVADO
00663416000190,LARANJA,BAIXA,ATIVA,PRIVADO
16943744000180,AZUL,BAIXA,ATIVA,PRIVADO
16951058000150,AZUL,INATIVA,BAIXADA,PRIVADO
15343493000130,AMARELO,MEDIA,ATIVA,PRIVADO
06199691000180,LARANJA,INATIVA,BAIXADA,PRIVADO
07150564000150,LARANJA,MEDIA,ATIVA,PRIVADO
13292374000170,AMARELO,BAIXA,ATIVA,PRIVADO
11895142000180,AMARELO,MEDIA,ATIVA,PRIVADO
83673616000150,LARANJA,ALTA,ATIVA,PRIVADO
11238504000160,AMARELO,MEDIA,ATIVA,PRIVADO
07143397000110,VERDE,ALTA,ATIVA,PRIVADO
03797243000190,LARANJA,MEDIA,ATIVA,PRIVADO
07390948000140,VERDE,MEDIA,ATIVA,PRIVADO
95046660000110,AMARELO,MEDIA,ATIVA,PRIVADO
05075477000150,LARANJA,MEDIA,ATIVA,PRIVADO
15813897000140,AZUL,MEDIA,ATIVA,PRIVADO
05928629000110,LARANJA,MEDIA,ATIVA,PRIVADO
00723401000170,LARANJA,BAIXA,ATIVA,PRIVADO
30005284000170,LARANJA,BAIXA,ATIVA,PRIVADO
94708328000100,LARANJA,BAIXA,ATIVA,PRIVADO
06283313000180,LARANJA,MEDIA,ATIVA,PRIVADO
04501161000110,LARANJA,MEDIA,ATIVA,PRIVADO
03794316000190,LARANJA,MEDIA,ATIVA,PRIVADO
13225090000160,AMARELO,MEDIA,ATIVA,PRIVADO
05691708000150,VERMELHO,BAIXA,ATIVA,PRIVADO
05373673000100,LARANJA,BAIXA,ATIVA,PRIVADO
13186802000180,AMARELO,MEDIA,ATIVA,PRIVADO
01154237000270,VERDE,ALTA,ATIVA,PRIVADO
04125393000110,VERDE,ALTA,ATIVA,PRIVADO
04817351000140,AMARELO,BAIXA,ATIVA,PRIVADO
14695371000140,AZUL,ALTA,ATIVA,PRIVADO
54667761000120,LARANJA,BAIXA,ATIVA,PRIVADO
84716471000190,AZUL,MEDIA,ATIVA,PRIVADO
07394828000110,AZUL,ALTA,ATIVA,PRIVADO
06866207000120,AZUL,MEDIA,ATIVA,PRIVADO
13361822000140,AMARELO,MEDIA,ATIVA,PRIVADO
10435062000180,AZUL,MEDIA,ATIVA,PRIVADO
03745956000100,AZUL,ALTA,ATIVA,PRIVADO
10875660000170,AMARELO,MEDIA,ATIVA,PRIVADO
12647242000150,AZUL,MEDIA,ATIVA,PRIVADO
05122840000140,AMARELO,ALTA,ATIVA,PRIVADO
07455133000100,AMARELO,MEDIA,ATIVA,PRIVADO
05393508000200,VERMELHO,BAIXA,ATIVA,PRIVADO
11640666000120,AMARELO,MEDIA,ATIVA,PRIVADO
80897291000100,VERDE,ALTA,ATIVA,PRIVADO
65300725000140,AZUL,ALTA,ATIVA,PRIVADO
04550345000170,VERDE,MEDIA,ATIVA,PRIVADO
90400888135820,VERDE,ALTA,ATIVA,PRIVADO
03010504000180,LARANJA,INATIVA,BAIXADA,PRIVADO
02018001000270,,INATIVA,BAIXADA,PRIVADO
52609492000110,AZUL,ALTA,ATIVA,PRIVADO
02347623000160,,INATIVA,BAIXADA,PRIVADO
10996494000160,,INATIVA,BAIXADA,PRIVADO
90176421000160,,INATIVA,BAIXADA,PRIVADO
07666731000110,,INATIVA,BAIXADA,PRIVADO
04910958000170,,INATIVA,BAIXADA,PRIVADO
00165026000190,,INATIVA,BAIXADA,PRIVADO
10095621000150,,INATIVA,BAIXADA,PRIVADO
92211226000150,,INATIVA,BAIXADA,PRIVADO
51990919000100,,INATIVA,BAIXADA,PRIVADO
69107530000130,,INATIVA,BAIXADA,PRIVADO
76732452000120,,INATIVA,BAIXADA,PRIVADO
66672676000130,,INATIVA,BAIXADA,PRIVADO
39250972000170,,INATIVA,BAIXADA,PRIVADO
13031077000170,,INATIVA,BAIXADA,PRIVADO
24369506000130,,INATIVA,BAIXADA,PRIVADO
10871285000190,,INATIVA,BAIXADA,PRIVADO
21805809000160,,INATIVA,BAIXADA,PRIVADO
37504487000150,,INATIVA,BAIXADA,PRIVADO
14115344000150,AZUL,INATIVA,BAIXADA,PRIVADO
06267441000130,LARANJA,BAIXA,ATIVA,PRIVADO
11334269000120,AZUL,MEDIA,ATIVA,PRIVADO
01998411000180,LARANJA,MEDIA,ATIVA,PRIVADO
10391475000100,VERDE,MEDIA,ATIVA,PRIVADO
04745769000190,AZUL,ALTA,ATIVA,PRIVADO
14046884000120,AMARELO,MEDIA,ATIVA,PRIVADO
08705925000140,VERMELHO,BAIXA,ATIVA,PRIVADO
12304442000100,VERDE,ALTA,ATIVA,PRIVADO
03468033000230,VERDE,MEDIA,ATIVA,PRIVADO
74149352000140,AZUL,MEDIA,ATIVA,PRIVADO
12392892000100,AZUL,ALTA,ATIVA,PRIVADO
10618339000100,VERDE,MEDIA,ATIVA,PRIVADO
13037257000160,VERDE,ALTA,ATIVA,PRIVADO
10276705000190,AZUL,MEDIA,ATIVA,PRIVADO
13000626000140,AMARELO,ALTA,ATIVA,PRIVADO
13180232000110,AZUL,MEDIA,ATIVA,PRIVADO
12141294000150,,INATIVA,BAIXADA,PRIVADO
13597931000160,AMARELO,BAIXA,ATIVA,PRIVADO
11087610000190,AZUL,MEDIA,ATIVA,PRIVADO
13067057000150,AZUL,MEDIA,ATIVA,PRIVADO
15699963000100,AMARELO,MEDIA,ATIVA,PRIVADO
09657718000200,VERDE,ALTA,ATIVA,PRIVADO
15736210000110,VERDE,MEDIA,ATIVA,PRIVADO
14009215000340,VERDE,MEDIA,ATIVA,PRIVADO
08098763000390,VERDE,MEDIA,ATIVA,PRIVADO
08253253001070,VERDE,ALTA,ATIVA,PRIVADO
15258006000130,AMARELO,MEDIA,ATIVA,PRIVADO
05731803000130,AZUL,MEDIA,ATIVA,PRIVADO
13304288000130,AZUL,INATIVA,BAIXADA,PRIVADO
30209985000120,AZUL,ALTA,ATIVA,PRIVADO
12419949000100,AZUL,MEDIA,ATIVA,PRIVADO
10731159000130,AZUL,ALTA,ATIVA,PRIVADO
02443747000220,VERDE,ALTA,ATIVA,PRIVADO
94286598000170,AMARELO,MEDIA,ATIVA,PRIVADO
21555198000140,AZUL,ALTA,ATIVA,PRIVADO
15724160000150,AMARELO,MEDIA,ATIVA,PRIVADO
07649207000130,LARANJA,MEDIA,ATIVA,PRIVADO
12435453000120,AMARELO,MEDIA,ATIVA,PRIVADO
11882899000130,,INATIVA,BAIXADA,PRIVADO
04162614000120,LARANJA,MEDIA,ATIVA,PRIVADO
08412342000120,AMARELO,MEDIA,ATIVA,PRIVADO
12688295000110,AZUL,INATIVA,BAIXADA,PRIVADO
14135955000160,AMARELO,MEDIA,ATIVA,PRIVADO
15273852000120,VERDE,ALTA,ATIVA,PRIVADO
12968941000100,AZUL,MEDIA,ATIVA,PRIVADO
11067994000180,AZUL,MEDIA,ATIVA,PRIVADO
01702985000160,AZUL,MEDIA,ATIVA,PRIVADO
14546803000150,,INATIVA,BAIXADA,PRIVADO
15763353000110,AMARELO,MEDIA,ATIVA,PRIVADO
06929336000110,,INATIVA,BAIXADA,PRIVADO
12304400000170,AZUL,MEDIA,ATIVA,PRIVADO
93982387000100,,INATIVA,BAIXADA,PRIVADO
13276745000120,AMARELO,MEDIA,ATIVA,PRIVADO
15344536000100,VERDE,ALTA,ATIVA,PRIVADO
14580059000100,AMARELO,BAIXA,ATIVA,PRIVADO
14796102000170,AMARELO,BAIXA,ATIVA,PRIVADO
15777785000180,AMARELO,MEDIA,ATIVA,PUBLICO
15772862000100,AMARELO,BAIXA,ATIVA,PRIVADO
15067056000130,VERDE,MEDIA,ATIVA,PRIVADO
15070043000110,AZUL,MEDIA,ATIVA,PRIVADO
16733881000190,AMARELO,BAIXA,ATIVA,PRIVADO
48296420000940,,INATIVA,BAIXADA,PRIVADO
16141210000130,,INATIVA,BAIXADA,PRIVADO
86614757000190,,INATIVA,BAIXADA,PRIVADO
30043947000140,,INATIVA,BAIXADA,PRIVADO
25657487000100,,INATIVA,BAIXADA,PRIVADO
75492181000110,,INATIVA,BAIXADA,PRIVADO
10730730000100,,INATIVA,BAIXADA,PRIVADO
30576516000140,,INATIVA,BAIXADA,PRIVADO
69083459000100,,INATIVA,BAIXADA,PRIVADO
07733618000100,,INATIVA,BAIXADA,PRIVADO
01257249000140,,INATIVA,BAIXADA,PRIVADO
08092927000100,,INATIVA,BAIXADA,PRIVADO
49831118000150,,INATIVA,BAIXADA,PRIVADO
58473257000140,,INATIVA,BAIXADA,PRIVADO
14635015000130,,INATIVA,BAIXADA,PRIVADO
03067921000160,,INATIVA,BAIXADA,PRIVADO
13974453000160,AMARELO,BAIXA,ATIVA,PRIVADO
01961285000190,LARANJA,ALTA,ATIVA,PRIVADO
01105719000150,VERMELHO,MEDIA,ATIVA,PRIVADO
14413130000160,AZUL,ALTA,ATIVA,PRIVADO
06196227000130,AZUL,MEDIA,ATIVA,PRIVADO
15391025000130,VERDE,INATIVA,BAIXADA,PRIVADO
07358621000190,LARANJA,BAIXA,ATIVA,PRIVADO
16970341000120,VERDE,ALTA,ATIVA,PRIVADO
11189509000140,,INATIVA,BAIXADA,PRIVADO
14037425000180,AMARELO,BAIXA,ATIVA,PRIVADO
13310158000100,VERDE,ALTA,ATIVA,PRIVADO
10902191000130,AMARELO,MEDIA,ATIVA,PRIVADO
12429513000100,,INATIVA,BAIXADA,PRIVADO
12161254000170,,INATIVA,BAIXADA,PRIVADO
71027692000100,AZUL,ALTA,ATIVA,PRIVADO
15381137000100,VERDE,MEDIA,ATIVA,PRIVADO
09366249000190,AMARELO,MEDIA,ATIVA,PRIVADO
49756836000100,AMARELO,MEDIA,ATIVA,PRIVADO
20332748000280,VERDE,ALTA,ATIVA,PRIVADO
05871403000120,,INATIVA,BAIXADA,PRIVADO
07457113000160,VERDE,ALTA,ATIVA,PRIVADO
15865767000150,VERDE,MEDIA,ATIVA,PRIVADO
15870732000100,AMARELO,MEDIA,ATIVA,PUBLICO
10444534000160,AMARELO,MEDIA,ATIVA,PRIVADO
08439030000100,,INATIVA,BAIXADA,PRIVADO
08524911000120,AMARELO,MEDIA,ATIVA,PRIVADO
08806157000110,VERDE,INATIVA,BAIXADA,PRIVADO
09180273000130,AMARELO,MEDIA,ATIVA,PRIVADO
07426965000190,LARANJA,BAIXA,ATIVA,PRIVADO
08769760000170,AZUL,MEDIA,ATIVA,PRIVADO
09443609000100,AZUL,ALTA,ATIVA,PRIVADO
07634596000120,VERDE,ALTA,ATIVA,PRIVADO
15843090000150,AMARELO,MEDIA,ATIVA,PUBLICO
11630785000100,AMARELO,MEDIA,ATIVA,PRIVADO
06325408000110,AZUL,ALTA,ATIVA,PRIVADO
13964935000130,AMARELO,MEDIA,ATIVA,PRIVADO
13888596000150,AZUL,ALTA,ATIVA,PRIVADO
06259564000120,LARANJA,BAIXA,ATIVA,PRIVADO
11210852000120,LARANJA,MEDIA,ATIVA,PRIVADO
00398129000280,VERMELHO,BAIXA,ATIVA,PRIVADO
00777622000120,AZUL,MEDIA,ATIVA,PRIVADO
15829744000190,AMARELO,MEDIA,ATIVA,PUBLICO
00497178000190,AZUL,BAIXA,ATIVA,PRIVADO
01686022000110,AZUL,ALTA,ATIVA,PRIVADO
00240897000120,AZUL,MEDIA,ATIVA,PRIVADO
05762611000190,VERDE,MEDIA,ATIVA,PRIVADO
13971079000140,VERDE,MEDIA,ATIVA,PRIVADO
78228640000140,LARANJA,MEDIA,ATIVA,PRIVADO
14740482000120,AMARELO,MEDIA,ATIVA,PRIVADO
15400426000100,AMARELO,MEDIA,ATIVA,PRIVADO
12254932000140,AMARELO,MEDIA,ATIVA,PRIVADO
52251956000160,LARANJA,MEDIA,ATIVA,PRIVADO
13234831000170,VERDE,ALTA,ATIVA,PRIVADO
01192642000100,,INATIVA,BAIXADA,PRIVADO
05425450000140,LARANJA,MEDIA,ATIVA,PRIVADO
13901059000100,VERDE,MEDIA,ATIVA,PRIVADO
13786583000170,AZUL,ALTA,ATIVA,PRIVADO
15668675000180,VERDE,ALTA,ATIVA,PRIVADO
15180770000130,AZUL,MEDIA,ATIVA,PRIVADO
10599810000160,AZUL,MEDIA,ATIVA,PRIVADO
06004435000190,LARANJA,MEDIA,ATIVA,PRIVADO
13496372000100,AMARELO,MEDIA,ATIVA,PRIVADO
14496844000180,,INATIVA,BAIXADA,PRIVADO
54814363000190,AZUL,MEDIA,ATIVA,PRIVADO
11625346000100,AMARELO,MEDIA,ATIVA,PRIVADO
96221445000170,LARANJA,BAIXA,ATIVA,PRIVADO
13916014000100,AMARELO,MEDIA,ATIVA,PRIVADO
40869562000190,LARANJA,ALTA,ATIVA,PRIVADO
29356458000160,VERDE,MEDIA,ATIVA,PRIVADO
61479820000100,LARANJA,BAIXA,ATIVA,PRIVADO
85134807002890,LARANJA,BAIXA,ATIVA,PRIVADO
16518117000100,AMARELO,MEDIA,ATIVA,PRIVADO
09166938000150,VERDE,ALTA,ATIVA,PRIVADO
34023945000140,AZUL,ALTA,ATIVA,PRIVADO
53305389000140,AMARELO,ALTA,ATIVA,PRIVADO
42825778000180,LARANJA,MEDIA,ATIVA,PRIVADO
33930991000160,,INATIVA,BAIXADA,PRIVADO
73291296000200,AMARELO,MEDIA,ATIVA,PRIVADO
15048831000100,AZUL,ALTA,ATIVA,PRIVADO
38862017000120,LARANJA,BAIXA,ATIVA,PRIVADO
05627075000110,LARANJA,BAIXA,ATIVA,PRIVADO
07714326000120,VERDE,MEDIA,ATIVA,PRIVADO
70360862000100,VERDE,MEDIA,ATIVA,PRIVADO
03017569000310,VERDE,ALTA,ATIVA,PRIVADO
51747848000110,AMARELO,MEDIA,ATIVA,PRIVADO
15216859000100,VERDE,INATIVA,BAIXADA,PRIVADO
13039643000190,AMARELO,MEDIA,ATIVA,PRIVADO
05598914000110,VERMELHO,BAIXA,ATIVA,PRIVADO
11384903000130,AMARELO,BAIXA,ATIVA,PRIVADO
04530762000150,,INATIVA,BAIXADA,PRIVADO
05988777000120,,INATIVA,BAIXADA,PRIVADO
03995654000190,,INATIVA,BAIXADA,PRIVADO
11687658000130,AMARELO,MEDIA,ATIVA,PRIVADO
07838933000100,AMARELO,MEDIA,ATIVA,PRIVADO
11558770000170,AMARELO,MEDIA,ATIVA,PRIVADO
12232941000130,AMARELO,MEDIA,ATIVA,PRIVADO
28538130000100,VERMELHO,ALTA,ATIVA,PRIVADO
04846542000130,AZUL,ALTA,ATIVA,PRIVADO
07944455000880,VERDE,MEDIA,ATIVA,PRIVADO
19895424000190,AZUL,ALTA,ATIVA,PRIVADO
94153525000100,AMARELO,MEDIA,ATIVA,PRIVADO
67744805000110,AMARELO,MEDIA,ATIVA,PRIVADO
67166678000110,LARANJA,BAIXA,ATIVA,PRIVADO
04435245000100,AZUL,ALTA,ATIVA,PRIVADO
02246458000150,AMARELO,MEDIA,ATIVA,PRIVADO
04611923000130,AMARELO,INATIVA,BAIXADA,PRIVADO
96715610000140,VERDE,ALTA,ATIVA,PRIVADO
08415567000130,VERDE,ALTA,ATIVA,PRIVADO
11249768000110,AZUL,MEDIA,ATIVA,PRIVADO
17184037032070,VERMELHO,ALTA,ATIVA,PRIVADO
03145266000110,AZUL,ALTA,ATIVA,PRIVADO
02590454000780,AMARELO,ALTA,ATIVA,PRIVADO
10727037000170,VERDE,ALTA,ATIVA,PRIVADO
04299181000150,AZUL,MEDIA,ATIVA,PRIVADO
03045003000130,LARANJA,MEDIA,ATIVA,PRIVADO
07394265000160,AZUL,ALTA,ATIVA,PRIVADO
02378722000100,VERDE,ALTA,ATIVA,PRIVADO
05686182000110,VERMELHO,MEDIA,ATIVA,PRIVADO
16612440000130,AMARELO,BAIXA,ATIVA,PRIVADO
15801143000170,AMARELO,MEDIA,ATIVA,PUBLICO
09793241000100,LARANJA,ALTA,ATIVA,PRIVADO
00401668000140,LARANJA,ALTA,ATIVA,PRIVADO
00470282000190,VERMELHO,MEDIA,ATIVA,PRIVADO
26448357000120,LARANJA,MEDIA,ATIVA,PRIVADO
05539110000140,,INATIVA,BAIXADA,PRIVADO
45022217000130,LARANJA,BAIXA,ATIVA,PRIVADO
34028316755090,VERDE,ALTA,ATIVA,PUBLICO
04339478000100,AZUL,ALTA,ATIVA,PRIVADO
13289308000140,AMARELO,MEDIA,ATIVA,PRIVADO
01702172000170,VERDE,ALTA,ATIVA,PRIVADO
05208054000160,AZUL,MEDIA,ATIVA,PRIVADO
09151222000180,AMARELO,MEDIA,ATIVA,PRIVADO
09209066000160,AMARELO,MEDIA,ATIVA,PRIVADO
70162821000100,LARANJA,MEDIA,ATIVA,PRIVADO
02007395000260,VERDE,MEDIA,ATIVA,PRIVADO
60746948296720,VERDE,ALTA,ATIVA,PRIVADO
01549792000110,VERDE,ALTA,ATIVA,PRIVADO
05873796000100,LARANJA,BAIXA,ATIVA,PRIVADO
11961032000170,AMARELO,MEDIA,ATIVA,PRIVADO
06041113000200,VERDE,ALTA,ATIVA,PRIVADO
34249508000140,AZUL,ALTA,ATIVA,PRIVADO
03139422000130,LARANJA,MEDIA,ATIVA,PRIVADO
09442420000100,LARANJA,MEDIA,ATIVA,PRIVADO
36384303000100,VERDE,ALTA,ATIVA,PRIVADO
11333250000160,VERDE,MEDIA,ATIVA,PRIVADO
47073499000120,VERDE,MEDIA,ATIVA,PRIVADO
06081971000190,,INATIVA,BAIXADA,PRIVADO
11529314000100,AMARELO,MEDIA,ATIVA,PRIVADO
61699567002560,VERDE,ALTA,ATIVA,PRIVADO
94991874000100,AZUL,MEDIA,ATIVA,PRIVADO
93778132000120,AZUL,BAIXA,ATIVA,PRIVADO
06300679000110,AMARELO,MEDIA,ATIVA,PRIVADO
03748521000110,AZUL,ALTA,ATIVA,PRIVADO
10573096000130,VERDE,ALTA,ATIVA,PRIVADO
05083356000150,LARANJA,BAIXA,ATIVA,PRIVADO
04629492000130,VERDE,MEDIA,ATIVA,PRIVADO
12924082000140,AZUL,MEDIA,ATIVA,PRIVADO
15486614000100,AMARELO,MEDIA,ATIVA,PRIVADO
07920844000280,VERDE,ALTA,ATIVA,PRIVADO
06798433000110,LARANJA,MEDIA,ATIVA,PRIVADO
07744917000140,,INATIVA,BAIXADA,PRIVADO
04284644000100,,INATIVA,BAIXADA,PRIVADO
02466849000180,,INATIVA,BAIXADA,PRIVADO
07489012000170,,INATIVA,BAIXADA,PRIVADO
56100522000110,,INATIVA,BAIXADA,PRIVADO
01907725000120,,INATIVA,BAIXADA,PRIVADO
03234709000140,,INATIVA,BAIXADA,PRIVADO
02708643000110,,INATIVA,BAIXADA,PRIVADO
14767404000110,,INATIVA,BAIXADA,PRIVADO
39803168000170,,INATIVA,BAIXADA,PRIVADO
10463909000130,,INATIVA,BAIXADA,PRIVADO
04462898000170,,INATIVA,BAIXADA,PRIVADO
38623013000190,,INATIVA,BAIXADA,PRIVADO
08626317000140,,INATIVA,BAIXADA,PRIVADO
33120981000160,,INATIVA,BAIXADA,PRIVADO
14122439000100,VERDE,MEDIA,ATIVA,PRIVADO
26905711000280,AMARELO,MEDIA,ATIVA,PRIVADO
08270543000130,AMARELO,INATIVA,BAIXADA,PRIVADO
08664154000190,AZUL,ALTA,ATIVA,PRIVADO
05061282000150,LARANJA,MEDIA,ATIVA,PRIVADO
14646820000160,AMARELO,MEDIA,ATIVA,PRIVADO
16608307000100,AZUL,ALTA,ATIVA,PRIVADO
93277291000140,VERDE,ALTA,ATIVA,PRIVADO
14547620000150,AMARELO,MEDIA,ATIVA,PRIVADO
14739142000180,AZUL,MEDIA,ATIVA,PRIVADO
02721159000120,VERDE,INATIVA,BAIXADA,PRIVADO
09337499000100,VERDE,ALTA,ATIVA,PRIVADO
14538913000170,AMARELO,MEDIA,ATIVA,PRIVADO
13867089000130,VERDE,ALTA,ATIVA,PRIVADO
12921517000100,AMARELO,MEDIA,ATIVA,PRIVADO
25114083000170,LARANJA,MEDIA,ATIVA,PRIVADO
14402120000120,AMARELO,MEDIA,ATIVA,PRIVADO
11094179000100,AMARELO,MEDIA,ATIVA,PRIVADO
10863783000190,VERDE,MEDIA,ATIVA,PRIVADO
12302052000100,AMARELO,MEDIA,ATIVA,PRIVADO
12029532000130,AZUL,MEDIA,ATIVA,PRIVADO
15712403000130,AMARELO,MEDIA,ATIVA,PRIVADO
15706143000190,VERDE,MEDIA,ATIVA,PRIVADO
13260212000150,AMARELO,MEDIA,ATIVA,PRIVADO
12417647000100,VERDE,ALTA,ATIVA,PRIVADO
15418631000100,AMARELO,MEDIA,ATIVA,PRIVADO
11100064000180,AZUL,MEDIA,ATIVA,PRIVADO
11917314000170,,INATIVA,BAIXADA,PRIVADO
11174578000180,AZUL,ALTA,ATIVA,PRIVADO
12994532000170,AMARELO,MEDIA,ATIVA,PRIVADO
10962790000140,,INATIVA,BAIXADA,PRIVADO
10896043000150,AZUL,MEDIA,ATIVA,PRIVADO
11726980000120,VERDE,ALTA,ATIVA,PRIVADO
14103355000110,VERDE,ALTA,ATIVA,PRIVADO
14104356000180,VERDE,INATIVA,BAIXADA,PRIVADO
15702171000130,VERDE,ALTA,ATIVA,PRIVADO
00069426000100,VERDE,ALTA,ATIVA,PRIVADO
15227571000130,AMARELO,BAIXA,ATIVA,PRIVADO
09119980000200,VERDE,MEDIA,ATIVA,PRIVADO
15417198000180,AZUL,MEDIA,ATIVA,PRIVADO
08550335000780,VERDE,ALTA,ATIVA,PRIVADO
14264072000150,VERDE,ALTA,ATIVA,PRIVADO
08357174000380,VERDE,ALTA,ATIVA,PRIVADO
08376155000210,VERDE,MEDIA,ATIVA,PRIVADO
15418205005390,VERDE,ALTA,ATIVA,PRIVADO
11429851000170,AZUL,INATIVA,BAIXADA,PRIVADO
08666181000100,AZUL,MEDIA,ATIVA,PRIVADO
12712166000110,AMARELO,MEDIA,ATIVA,PRIVADO
48689921000210,VERDE,ALTA,ATIVA,PRIVADO
88707799000100,VERDE,ALTA,ATIVA,PRIVADO
11753246000150,VERDE,ALTA,ATIVA,PRIVADO
01504872000150,AZUL,INATIVA,BAIXADA,PRIVADO
23007925000240,VERDE,ALTA,ATIVA,PRIVADO
92885797000250,VERDE,ALTA,ATIVA,PRIVADO
12430235000100,AMARELO,INATIVA,BAIXADA,PRIVADO
12514708000140,VERDE,MEDIA,ATIVA,PRIVADO
15756543000100,AMARELO,MEDIA,ATIVA,PRIVADO
