cd_cnpj,fl_optante_simples,fl_optante_simei
11450114000150,0,0
15435482000180,0,0
08202262000140,0,0
65250904000110,0,0
14338524000100,1,1
04773398000150,0,0
96649652000120,0,0
02248870000100,0,0
23393010000130,1,0
08150796000170,0,0
14300778000120,1,0
04738751000160,0,0
09606957000150,0,0
05396426000120,0,0
14687437000150,1,1
15308138000120,0,0
15793863000130,1,0
15796954000120,0,0
88240916000160,0,0
86559861000120,0,0
81243008000180,0,0
28173565000190,0,0
08550172000140,0,0
03471110000120,0,0
61351011000100,0,0
46317905000190,0,0
71875512000140,0,0
13053806000190,0,0
13830813000150,1,1
07872653000100,1,0
15144079000100,1,0
12207928000120,1,1
69109403000170,1,0
11718154000130,1,0
13518147000110,0,0
13859567000160,1,1
12402286000110,1,0
13026223000170,1,0
93122273000190,0,0
14069861000130,0,0
15521348000100,1,1
02153288000160,1,0
15354450000150,1,0
09143565000100,0,0
08488339000190,0,0
07269489000140,1,0
09380533000110,1,0
08111055000180,1,0
07643577000160,1,0
15983424000190,0,0
13826461000160,1,1
14714586000160,0,0
02094655000100,0,0
10790323000180,1,0
09112224000160,1,0
10199069000140,1,0
03891450000100,0,0
00428200000140,1,0
01231970000160,0,0
15837200000170,1,1
00589338000120,0,0
02848276000150,0,0
00806245000100,0,0
00149772000270,0,0
01234848000490,0,0
07373481000120,1,0
13532203000170,1,1
15163077000150,1,1
12854347000180,1,1
80873490000170,0,0
07680410000170,0,0
07669064001010,0,0
15173447000130,1,1
04685175000130,0,0
08881824000120,1,0
13422377000180,0,0
15667715000170,1,1
26236984000360,0,0
80891229000100,0,0
05076794000190,0,0
14519632000170,0,0
08508934000140,0,0
14539627000120,0,0
01024166000100,1,0
04279690000110,0,0
10769617000120,1,0
15184183000110,1,0
87653978000130,0,0
13161424000180,1,1
16479604000100,0,0
08034052000190,0,0
14459875000160,1,1
02217085000190,0,0
04364138000120,0,0
16499257000170,1,1
12932027000100,1,0
01694736000170,0,0
05253345000170,0,0
32590085000100,0,0
30902803112910,0,0
91333708000110,1,0
32730418000140,0,0
54694542000130,0,0
01918316000120,0,0
16095218000450,1,0
81467623000170,0,0
14085069000170,0,0
14087981000160,1,1
02075507000130,0,0
15680985000110,1,1
93835015000150,0,0
04406687000110,0,0
09168993000180,0,0
15496519000180,1,1
03940064000160,1,0
03811822000140,0,0
10917525000140,0,0
11838747000130,0,0
00806197000150,0,0
49006141000100,0,0
53261962000160,0,0
15452958000190,0,0
02959018000140,0,0
09527112001060,0,0
05443570000170,1,0
62955505903760,0,0
07161653000100,1,0
11775524000170,1,0
03943749000160,0,0
90400888073700,0,0
78589322002310,0,0
12943887000130,1,1
08687653000100,1,0
08350094000130,0,0
67045062000190,0,0
03534824000210,0,0
22704043000190,0,0
15807786000120,0,0
07451069000180,0,0
05284854000160,1,0
37242542000180,1,0
69346823000170,0,0
15328201000190,1,0
12625654000190,0,0
04190061000110,0,0
05961995000170,1,0
13187420000170,0,0
15631010000100,1,0
11223058000110,0,0
04426565001400,0,0
56478860000190,0,0
08609293000110,1,0
00689723000140,0,0
01391232000180,0,0
08176498000150,0,0
00797109000100,0,0
00256003000190,0,0
13829854000550,0,0
98102924001680,0,0
13040678000140,1,1
33014630000840,0,0
04205897000140,0,0
11412435000160,1,0
05873454000190,1,0
11402317000170,1,0
11575365000160,1,0
12834036000150,0,0
10655933000170,0,0
73128845000130,0,0
06325614000120,0,0
04042672000110,0,0
43939396000140,0,0
07566072000140,1,0
67610865000140,0,0
14689959000190,1,0
57467896000130,1,0
09203061000120,0,0
09085847000190,0,0
42068171000100,1,0
35567981000480,0,0
12330923000190,1,0
00256584000160,0,0
07780815000180,1,0
04864272000190,0,0
16787072000160,1,1
00444232001020,0,0
03054933000150,1,0
33181926000180,0,0
00574505000160,0,0
03734601000620,0,0
00697315000130,0,0
16397119000180,0,0
94657004000190,0,0
14703223000120,0,0
04141368000120,0,0
05195625000170,0,0
05357150000170,1,0
39553052000120,0,0
04005580000160,0,0
08932232000190,0,0
04236573000170,0,0
04849173000130,0,0
77861136000110,0,0
07388270000160,0,0
06034636000130,0,0
04746790000100,0,0
00224137000120,0,0
00649297000110,0,0
03793558000160,0,0
83577551000140,0,0
12451623000160,0,0
05024455000160,0,0
11860612000170,0,0
11799467000160,0,0
85110781000120,0,0
18085647000200,0,0
14651529000180,0,0
14634873000160,1,1
14757619000150,1,0
03281192000140,0,0
16605525000190,1,1
14893602000120,1,1
16598402000170,1,0
14926480000120,1,1
12879405000120,0,0
11674604000130,0,0
13652049000170,1,0
12110609000100,0,0
14349150000110,1,1
15228272000110,1,0
15264253000140,1,1
14135050000190,0,0
12726177000310,0,0
15745073000180,0,0
10578816000150,0,0
09376742000190,1,0
06045021000100,0,0
15240891000120,0,0
71244867000130,1,0
11946400000100,0,0
11223742000100,0,0
02977421000100,0,0
05100415000150,1,0
06934521000100,1,0
05581130000340,0,0
15723735000110,0,0
12349158000150,0,0
04416770000170,0,0
08146556000100,1,0
50031780016370,0,0
10776366000100,0,0
35017441000180,0,0
89805048000180,0,0
01779878000130,1,0
14678914000110,1,1
05353498000270,0,0
06230523000100,0,0
16629641000140,1,1
62955505139670,0,0
14138117000140,0,0
01838314000120,0,0
14551021000100,0,0
14562125000110,0,0
16663703000130,0,0
34326645000130,0,0
03956575000170,0,0
14598982000170,1,1
14374159000180,1,0
13136446000190,1,1
22425904000100,0,0
01376692000130,0,0
84048909000100,0,0
26268300000140,0,0
22263792000120,0,0
10358723000110,0,0
04396201000100,0,0
04740529000100,0,0
02979272000100,0,0
85405249000130,0,0
07899556000100,0,0
11588936000100,0,0
14057598000160,1,1
13888951000190,1,1
13876583000160,1,1
02085687000130,0,0
04816608000140,0,0
04709619000120,1,0
13635820000100,0,0
16970107000100,1,1
16987209000120,0,0
17009891000140,1,1
17023960000170,1,1
13750907000110,1,0
10537535000150,1,0
08217202000100,0,0
73462715000130,0,0
14416053000100,1,1
01551186000130,0,0
13656711000160,1,1
13687142000110,1,0
17262213008500,0,0
12334141000120,0,0
15382570000160,1,1
15519708000120,1,1
15522638000160,0,0
14053990000130,1,0
15872897000110,1,1
15870064000110,0,0
14408191000130,0,0
04184423000160,0,0
07952355000120,0,0
13860236000140,0,0
08528881000120,0,0
12790666000170,1,1
05088732000280,1,0
08044538000100,0,0
08199363000100,0,0
15993334000180,0,0
15987280000140,1,1
13722849000110,1,0
13727373000100,0,0
13621474000100,1,1
01872372000170,0,0
00873003000130,0,0
15125229000120,1,1
03862441000190,0,0
15126927000140,0,0
09487815000200,0,0
10624696000180,0,0
07508788000190,0,0
03765662000140,0,0
15153748000100,0,0
60746948634200,0,0
09592177000280,1,0
15662707000130,1,1
13443445000600,0,0
14419878000170,1,0
13760671000100,1,1
09249591000100,0,0
16382348000120,0,0
14436841000150,1,1
13747653000180,1,1
15666552000100,0,0
05157120000110,1,1
79994992000250,0,0
07151758000170,0,0
14512457000190,0,0
11926944000100,1,1
13381206000150,1,1
07736773000180,1,0
14528212000150,1,1
15197294000160,0,0
14028797000140,0,0
08796631000170,0,0
14462509000160,1,1
08207844000110,0,0
79477097000340,0,0
04850445000200,0,0
52260924000120,0,0
55749311000140,0,0
82679317000160,0,0
16032328000120,1,0
33128620000160,0,0
61660379000150,0,0
05274896000110,0,0
34066159000120,1,0
15679540000110,1,1
02271193000140,0,0
04716852000130,1,0
04806639000110,1,0
15639212000190,0,0
14396492000190,0,0
15640843000120,1,1
14177724000110,1,1
01925709000160,0,0
07455722000180,1,0
13025538000100,0,0
06292752000150,0,0
16960109000100,0,0
09867371000140,0,0
05294159000180,0,0
05282260000110,0,0
05962148000120,0,0
16935144000170,0,0
15791556000110,0,0
97530657000100,0,0
89911325000130,0,0
15779167000170,0,0
15090391000150,1,1
06913430000180,1,0
01151931000820,0,0
01688660000170,1,0
05624847000160,0,0
77649465000100,0,0
10728700000150,1,0
13112944000100,1,1
92599224000180,0,0
13511051000120,0,0
01553574000150,0,0
66775438000150,0,0
08918908000190,0,0
13199032000100,0,0
60942216003970,0,0
09296240000150,1,0
08925477000190,0,0
11905380000120,1,0
03622302000190,0,0
05486093000120,1,0
08866414000100,1,0
15324096000110,1,1
15324861000100,1,1
08984067000110,0,0
01627535000150,0,0
15334115000190,1,1
85189041000120,0,0
02629949000180,0,0
08673753000170,1,0
09182797000160,0,0
08466304000150,0,0
09434926000160,0,0
10898589000140,0,0
78689494000150,0,0
66051384000180,0,0
00239588000130,0,0
00056567000180,0,0
00525788000150,1,0
04668854000100,0,0
01382069000270,0,0
05014350000120,0,0
08210989000170,0,0
05933450000150,0,0
20599163000140,1,0
07838692000190,1,0
10604937000120,1,0
09085264000160,1,0
04274756000180,1,0
11774917000160,1,1
15094696000130,1,0
43208040008030,0,0
00085046000150,0,0
00341906000170,0,0
10854699000100,1,0
11809306000100,1,1
37047255000110,0,0
01907817000100,0,0
87410494000160,0,0
11446008000100,0,0
09503463000140,0,0
15106345000100,1,1
15114708000140,1,1
06027561000160,1,0
26553651000100,1,0
09067131000160,0,0
69282770000170,0,0
15488421000180,1,0
06030962000170,0,0
13041081000110,1,0
04037127001370,0,0
66136631000140,0,0
71802565000130,1,0
10834767000170,0,0
03858363000150,0,0
00123544000140,0,0
15821629000170,1,1
05631420000190,0,0
07202100000140,1,0
08342059000170,0,0
04938441000190,0,0
29301306000160,0,0
20135091000180,0,0
23658529000100,0,0
27015940000100,0,0
07874741000140,0,0
08950339000160,0,0
56126220000110,0,0
58826926000110,0,0
54836630000120,0,0
63270789000110,0,0
73147688000100,0,0
38593273000160,0,0
39484167000100,0,0
49170947000130,0,0
84324573000160,0,0
84107424000140,0,0
93859304000190,0,0
86794435000170,0,0
03254516000150,0,0
03670470000150,0,0
00218944000130,0,0
10006140000120,0,0
83671149000120,0,0
92279066000180,0,0
25336082000170,0,0
09233045000180,0,0
78162641000130,0,0
66838848000100,0,0
66788332000190,0,0
66944612000140,0,0
34481416000190,0,0
11855224000100,0,0
31473234000180,0,0
66717869000160,0,0
24373177000100,0,0
15410529000150,1,1
14643957000160,1,0
12717654000110,1,1
13340861000160,1,1
09177994000190,1,0
12243973000130,1,0
13225232000190,1,0
95992020000100,0,0
13895763000190,1,1
08052233000140,0,0
11845452000190,0,0
14678879000130,1,1
04342703000230,0,0
16895312000140,1,1
14577677000100,1,1
00897996000180,0,0
10763196000120,1,0
02541280000170,0,0
11815700000150,0,0
12573114000100,1,1
13321010000170,1,1
11210997000120,0,0
13317379000100,1,0
15260842000150,1,1
15731794000130,0,0
14128492000100,1,1
15744359000140,1,1
08778471000480,0,0
08404445000300,0,0
13397678000100,1,1
05112656000110,0,0
07907910000100,0,0
15243526000170,1,0
07144606000140,0,0
09350106000190,0,0
13288285000150,1,0
01260773000170,1,0
08084145000120,0,0
02958812000170,0,0
11615657000180,1,0
46249322000170,1,0
11682310000150,0,0
24347734000100,1,0
09407977000100,1,0
09435040000130,1,0
11130254000140,1,1
77832574000150,0,0
12307005000140,0,0
12834424000130,0,0
03690329000110,1,0
05375384000140,0,0
09502486000130,1,0
57970550000150,0,0
09502087000170,0,0
15429014000100,0,0
03254985000170,1,0
05268684000120,0,0
12831267000100,1,0
12680215000180,1,1
06236931000170,0,0
11142530000190,1,0
14557826000160,1,1
44766988000170,0,0
15289848000150,1,1
21779491000190,1,0
28180743000100,0,0
16693823000180,1,1
15446367000100,1,1
15060269000130,0,0
09348254000250,1,0
08698684000310,0,0
15618621000100,1,0
82340126000170,0,0
87477170000140,0,0
07575989000100,0,0
53414850000100,0,0
03930303000100,0,0
03227862000140,0,0
93467470000140,0,0
53065827000140,0,0
01179214000130,0,0
10117342000140,0,0
18036764000100,0,0
15897407000130,0,0
15916074000140,1,1
08300349000150,0,0
01005943000170,1,0
16989192000140,1,1
17026348000150,1,1
11528731000120,1,1
10581860000110,0,0
11262654000100,0,0
13372876000100,0,0
08367216000100,1,0
11028573000140,1,1
10925674000150,1,0
15968882000150,0,0
09430163000260,1,0
84258284000100,0,0
07526958000160,0,0
15523131000120,1,1
15523100000170,1,0
14407549000100,0,0
07960771000170,1,0
07980523000190,0,0
08311190000170,0,0
09533129000130,0,0
08364243000110,0,0
09365682000100,0,0
14043898000190,0,0
07301136000180,1,0
08116854000140,0,0
11376996000150,1,0
08367847000110,0,0
07692476000180,0,0
14046667000130,1,0
15863977000100,1,1
07858080000160,1,0
02083336000190,0,0
34028316850670,0,0
13984341000190,1,1
16031031000140,1,0
13836224000180,1,1
13590182000140,1,0
10737158000100,1,0
01341202000160,0,0
15505960000180,0,0
15829273000110,0,0
01174997000320,0,0
00408433000180,0,0
02875997000230,0,0
58558313000140,0,0
16042959000120,0,0
16099373000100,1,1
16038079000180,0,0
12977486000100,1,0
25115502000270,0,0
13242796000130,1,1
15540984000170,1,1
15541779000120,1,1
12868656000100,1,1
05252175000100,1,0
15552791000130,1,1
00144293000180,0,0
16434055000140,0,0
16445365000160,1,1
14540875000190,1,1
00878691000120,0,0
16480490000100,1,1
14506852000160,1,0
14520573000150,1,0
14478023000110,1,1
14465482000160,1,1
14459007000180,0,0
09276959000390,0,0
01001237000150,0,0
03454730000150,0,0
13898773000340,0,0
13902811000120,1,1
10158316000240,1,0
63089825019910,0,0
68483528000100,0,0
57596462000130,0,0
49991599074360,0,0
05139550000100,1,0
66282765000250,0,0
90855685000140,1,0
10758423000200,0,0
44137990000180,0,0
49093834001150,0,0
01091704000180,0,0
72135320000160,0,0
01957867000100,0,0
11414394000140,0,0
04260184000180,0,0
08334272000130,0,0
23516834000150,1,0
11095340000160,1,0
11397142000150,1,1
16621989000190,0,0
89193577000170,1,0
42329524000170,0,0
08404730000160,0,0
53154225005390,0,0
16568109000160,1,1
05874113000130,1,0
15642348000150,0,0
11413763000180,0,0
15691357000130,1,0
00613792000170,0,0
00784353000120,0,0
01725585000170,0,0
00553750000190,0,0
73413049000140,0,0
57670242000100,0,0
08434506000110,0,0
05263658000100,0,0
00519587000140,0,0
04438544000190,0,0
11234966000100,0,0
08241908000280,0,0
15022607000140,1,1
10803350000140,0,0
11743198000110,0,0
13645813000180,1,0
68950724000130,0,0
08024319000320,0,0
03592321000110,0,0
02557806000100,1,0
15810589000160,1,1
03920452000180,0,0
15809293000120,1,1
15802999000160,0,0
05778984000150,0,0
04650303000100,0,0
11623937000130,1,1
05883035000130,0,0
00564902000150,0,0
00114451000150,0,0
00946524000170,0,0
11767632000100,1,1
05327957000160,0,0
00696154000160,0,0
11281302000100,0,0
04452061000140,0,0
06075492000160,1,0
84331867000110,0,0
07604524000130,0,0
07744424000100,0,0
07276612000150,1,0
05632715000180,1,0
01730248000170,1,0
07669564000160,1,0
00135349000130,0,0
12919020000140,1,1
04082318000110,0,0
00742297000160,0,0
12209720000140,1,0
11996855000130,1,1
14839341000160,1,1
86995867000140,0,0
02950360000260,0,0
15478785000180,1,1
14165731000100,0,0
12524329000130,1,0
60279981000180,0,0
03727332000160,0,0
13061201000140,1,1
06099211000100,0,0
05161194000120,0,0
07349938000160,0,0
13404577000100,1,0
09382956000170,1,0
97057020000130,0,0
05075843000170,1,0
03542390000110,0,0
05997688000140,0,0
04829042000190,1,0
11827242000170,0,0
08239099000190,0,0
81072993000290,0,0
01824785000180,1,0
09041396000190,1,0
11628976000120,0,0
05110967000140,0,0
49930514122320,0,0
11029239000100,0,0
08081547000170,0,0
72692114000150,0,0
64646540000120,0,0
11447789000140,1,0
02796422000140,0,0
09201140000100,0,0
09871344000140,0,0
07436658000270,1,0
04796489000100,0,0
13078538000160,1,1
23160641000290,0,0
59956359000180,0,0
10719640000100,0,0
08229862000100,0,0
15822692000120,0,0
08751146000180,0,0
08328759000100,0,0
10865200000160,0,0
08694241000190,1,0
08120965000120,0,0
06002882000100,0,0
07033801000100,0,0
04468285000140,0,0
04747846000140,0,0
06679321000140,0,0
04062884000160,0,0
06149328000150,0,0
04128245000150,0,0
02851333000150,0,0
02535035000150,0,0
02851629000170,0,0
03298323000100,0,0
03360480000190,0,0
07136359000130,0,0
10000580000170,0,0
14850788000130,0,0
10124345000100,0,0
10151262000100,0,0
01164086000150,0,0
03158521000160,0,0
10008335000100,0,0
63584437000130,0,0
09460474000190,0,0
07919053000150,0,0
08920368000180,0,0
08537016000140,0,0
01632130000100,0,0
86931169000180,0,0
07231388000180,1,0
11352161000160,0,0
04356526000160,1,0
80762511000180,0,0
14419363000170,0,0
07667809000110,1,0
15584589000190,0,0
14227510000100,0,0
05823159000120,0,0
12863319000120,1,1
09253921000130,0,0
15702077000180,1,1
15229514000190,1,1
15417945000180,0,0
08867612000430,0,0
08615750000260,0,0
08548657000280,0,0
08460789000760,0,0
26200253000100,0,0
15233189000130,0,0
08151023000290,0,0
08442052000200,0,0
15600088000150,1,1
13686432000140,1,1
10420716000100,1,0
03448286000160,0,0
63361117000110,0,0
12013260000180,1,1
11924341000170,0,0
04052939000150,0,0
09147451000120,0,0
48466494000120,0,0
05027408000170,0,0
40993396000130,0,0
13402752000120,1,1
